27.186809694974556,-1.6048006069378797,404.240822401568,399.70250254327993
30.185520950401347,-1.8151526342129995,408.4816407156723,399.4050198403145
33.187053705165674,-1.8479251325355772,412.726449232582,399.3586725266697
36.192693148137224,-1.7964645246442983,416.9770654839069,399.4314488194873
39.198332672409194,-1.7450031988655548,421.227681850208,399.5042261275511
42.20397216443444,-1.693542240732337,425.4782981709053,399.57700291568557
45.2096116124067,-1.642081576211593,429.72891442930234,399.6497792885893
48.21525114341713,-1.5906202051729903,433.97953080513304,399.7225566606602
51.220890622664406,-1.5391593559447674,438.23014710775965,399.79533329477977
54.22653007865307,-1.4876986109868868,442.4807633774936,399.8681097814388
57.23216961320169,-1.436237223874232,446.73137975832805,399.94088717624186
60.2378090803332,-1.3847764736293635,450.98199604382023,400.0136636703778
63.24344854676501,-1.33331563049738,455.232612328323,400.086440295876
66.24908808139342,-1.2818542577014467,459.48322870927024,400.1592176704322
69.2547275379804,-1.2303935891014537,463.73384497985023,400.23199404910486
72.26036701649153,-1.1789326374180469,467.9844612814357,400.3047708281179
75.26600654773945,-1.1274713082559142,472.2350776576023,400.37754814096655
78.2716459961482,-1.0760106978404245,476.4856939166166,400.4503244373539
81.27728548746218,-1.0245496353611208,480.73631023630804,400.5231013730561
84.28292501212293,-0.9730883758796319,484.98692660315896,400.5958785873614
87.28856445533997,-0.9216277958288304,489.237542854831,400.66865484080665
90.29420395921599,-0.8701666286145631,493.48815919228787,400.7414319246264
93.29658595122118,-1.0035392988627347,497.7341687120742,400.55281447719267
96.12165922931601,-2.0240275656317546,501.7294258328623,399.10962606643426
98.35269758752729,-4.036539779486221,504.8845906763761,396.26350387363317
99.23428930253947,-6.910376412020277,506.13134969120966,392.1992849526088
99.19740360547522,-9.916231262728939,506.07918543586317,387.9483640687272
99.16051846395565,-12.92208494190184,506.02702196617554,383.6974448416474
99.12363362890356,-15.92793866695382,505.97485892989835,379.4465255496848
99.08674852857521,-18.933792356694195,505.92269551846385,375.19560630766034
99.04986342786792,-21.93964604127777,505.8705321064934,370.94468707292873
99.01297859279063,-24.945499767146664,505.81836907018055,366.69376777981086
98.97609345143637,-27.951353450537667,505.76620560072666,362.44284854676584
98.93920839786102,-30.957207141634587,505.7140422554109,358.1919293028229
